"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.229623094E0,4.073587656E-1,-1.014770046E-1,3.542914093E-1
3.249732104E0,3.279486299E-1,-3.587964177E-1,2.580829561E-1
3.269841167E0,4.354577363E-1,-8.215132356E-1,1.264453828E-1
3.289950177E0,5.483117700E-1,-1.132281780E0,8.857285604E-3
3.310059188E0,4.493545294E-1,-8.315922022E-1,-3.939964995E-2
3.330168198E0,2.706816792E-1,-3.224509954E-1,-4.657710344E-2
3.350277209E0,1.327829212E-1,3.565821052E-2,-5.512896553E-2
3.370384843E0,1.074327603E-1,2.154000103E-1,-5.100574717E-2
3.390493853E0,1.294232607E-1,2.743467689E-1,-4.703523964E-2
3.410602864E0,1.068219170E-1,2.659476399E-1,-3.955236077E-2
3.430711926E0,9.109259397E-2,1.596602052E-1,-4.398100078E-2
3.450820937E0,1.030041203E-1,5.581616983E-2,-7.971556485E-2
3.470929947E0,7.032378763E-2,2.756448276E-2,-1.305686086E-1
3.491038958E0,-1.634016447E-2,8.910734206E-2,-1.304158866E-1
3.511147968E0,-5.299099907E-2,8.666395396E-2,-1.398840249E-1
3.531256978E0,-7.253811508E-2,-6.795675959E-3,-1.817270666E-1
3.551365989E0,-1.320957243E-1,-7.704310864E-2,-1.614163816E-1
3.571475051E0,-1.658450365E-1,-7.047650218E-2,-1.675248593E-1
3.591584062E0,-8.612946421E-2,3.741439432E-3,-2.002051920E-1
3.611693072E0,3.787253052E-2,-1.450762269E-3,-2.238755226E-1
3.631802083E0,6.925480813E-2,-4.848600179E-2,-2.438807636E-1
3.651911093E0,3.038965166E-2,-1.236202121E-1,-1.907370538E-1
3.672020103E0,7.521057129E-2,-1.387386769E-1,-1.345391124E-1
3.692129166E0,1.744732410E-1,-7.536327839E-2,-1.427855492E-1
3.712238176E0,1.494285166E-1,-8.101361990E-2,-1.508792788E-1
3.732347187E0,4.734066129E-2,-1.694337577E-1,-1.214058921E-1
3.752456197E0,-2.962609194E-2,-2.612135708E-1,-1.545443535E-1
3.772565208E0,1.130067464E-2,-2.373905182E-1,-1.684411317E-1
3.792674270E0,4.688252881E-2,-1.185807213E-1,-1.490467340E-1
3.812783280E0,-1.351499557E-1,-1.839413792E-1,-1.307213157E-1
3.832892291E0,-4.834856093E-1,-2.509818673E-1,-1.198787764E-1
3.853001301E0,-6.742226481E-1,-2.370850891E-1,-1.426328421E-1
3.873110312E0,-5.954233408E-1,-1.746259630E-1,-1.614163816E-1
3.893219374E0,-4.789042473E-1,-7.246175408E-2,-3.130592033E-2
3.913328385E0,-5.245651007E-1,3.306210786E-2,1.233911440E-1
3.933437395E0,-5.196782947E-1,9.689565003E-2,1.945548505E-1
3.953546405E0,-3.095468581E-1,2.786227167E-1,3.332171738E-1
3.973655468E0,-1.282779220E-2,5.357894301E-1,3.681881726E-1
3.993764478E0,2.291440815E-1,4.366794229E-1,1.982199401E-1
4.013873489E0,3.784962296E-1,2.389939874E-2,-8.368607610E-2
4.033982499E0,4.753155112E-1,-3.751365840E-1,-3.510844707E-1
4.054091562E0,4.856999218E-1,-3.543677628E-1,-4.865398407E-1
4.074200572E0,3.911713064E-1,-1.085017473E-1,-4.979932308E-1
4.094309583E0,2.748049200E-1,4.970769584E-2,-3.107685447E-1
4.114418593E0,2.112767994E-1,1.543152928E-1,-6.474980712E-2
4.134527655E0,2.167744190E-1,3.497864008E-1,1.149920002E-1
4.154636666E0,2.790808380E-1,5.492280126E-1,1.805053651E-1
4.174745676E0,3.971270621E-1,4.316399395E-1,1.649287641E-1
4.194854739E0,4.220190942E-1,7.368344814E-2,1.123958975E-1
4.214963749E0,2.511345744E-1,-1.810398549E-1,1.908897609E-2
4.235072760E0,-1.038440317E-2,-2.039466351E-1,-1.163664013E-1
4.255181770E0,-2.006633282E-1,-1.918824017E-1,-1.982199401E-1
4.275290833E0,-2.263189107E-1,-6.589514762E-2,-1.896680743E-1
4.295399843E0,-1.278197914E-1,1.132358089E-1,-1.064401343E-1
4.315508853E0,-3.619270027E-2,2.522035539E-1,-1.221694518E-3
4.335617916E0,-4.764608666E-2,2.651840746E-1,5.589252338E-2
4.355726926E0,-4.566083103E-2,2.925194800E-1,5.314370990E-2
4.375835937E0,-2.153236605E-2,3.258106709E-1,2.596100792E-3
4.395944999E0,-3.756710514E-2,2.547996640E-1,-4.703523964E-2
4.416054010E0,-6.810946763E-2,1.280488521E-1,-1.328592747E-2
4.436163020E0,-6.230641901E-2,-5.268557463E-3,4.169032723E-2
4.456272083E0,1.114796288E-2,-3.397838026E-2,4.230117425E-2
4.476381093E0,2.916795574E-2,3.283303929E-3,1.740914769E-2
4.496490103E0,-4.077405483E-2,6.650599837E-2,1.649287529E-2
4.516599166E0,-1.873773932E-1,6.085565686E-2,5.497625470E-2
4.536708176E0,-3.565820754E-1,-8.834378421E-2,9.116895497E-2
4.556817187E0,-4.818057716E-1,-1.408766508E-1,1.001789495E-1
4.576926249E0,-5.685460567E-1,-1.903552711E-1,7.299624383E-2
4.597035260E0,-4.225535989E-1,-2.276169658E-1,2.794626169E-2
4.617144322E0,3.710897267E-2,-6.940752268E-2,4.046862945E-2
4.637253333E0,4.412607849E-1,7.322531193E-2,1.462979168E-1
4.657362343E0,5.334987044E-1,1.880646050E-1,2.883199155E-1
4.677471405E0,4.217136800E-1,3.021403253E-1,4.037700295E-1
4.697580416E0,1.657686681E-1,1.369061470E-1,3.953709006E-1
4.717689426E0,-4.581354442E-4,-1.425564736E-1,3.530697227E-1
4.737798489E0,4.932591692E-2,-3.433725238E-1,2.881672084E-1
4.757907499E0,1.625617296E-1,-3.684172630E-1,1.878355294E-1
4.778016562E0,1.307976693E-1,-2.494547516E-1,9.361234307E-2
4.798125572E0,-1.847812906E-2,-3.718532622E-2,3.191677108E-2
4.818234583E0,-7.895200700E-2,1.550788432E-1,5.558710173E-2
4.838343645E0,-7.024743594E-3,2.205922157E-1,1.432436854E-1
4.858452655E0,8.131904155E-2,1.558424085E-1,2.144073844E-1
4.878561718E0,8.910734206E-2,6.329904497E-2,1.986780763E-1
4.898670728E0,1.847812906E-2,-4.680617154E-2,1.157555580E-1
4.918779791E0,-7.299624383E-2,-1.622563004E-1,5.803049076E-3
4.938888801E0,-1.070509851E-1,-1.761530787E-1,-6.169557199E-2
4.958997812E0,-7.941014320E-2,-1.298813969E-1,-5.986303091E-2
4.979106874E0,-3.542914242E-2,-4.191939160E-2,-2.290677279E-2
4.999215885E0,-3.863608837E-2,2.664821222E-2,9.468132630E-3
5.019324947E0,-1.050657257E-1,1.450762269E-3,2.443389036E-3
5.039433958E0,-1.545443535E-1,-2.710634656E-2,-3.649812192E-2
5.059543020E0,-1.249182671E-1,-1.074327603E-1,-7.757759839E-2
5.079652030E0,-6.062658876E-2,-2.076117098E-1,-1.256818175E-1
5.099761093E0,-8.475505561E-2,-2.584647536E-1,-1.776038408E-1
5.119870103E0,-1.487413049E-1,-2.830513418E-1,-1.898207814E-1
5.139979166E0,-1.765348613E-1,-2.638096511E-1,-2.089097649E-1
5.160088176E0,-1.756185889E-1,-1.711135954E-1,-2.228065431E-1
5.180197239E0,-9.269607067E-2,-5.016583204E-2,-1.739387512E-1
5.200306249E0,-9.758284688E-2,-2.115058713E-2,-1.215586066E-1
5.220415260E0,-3.304683566E-1,-2.065427303E-1,-1.272089481E-1
5.240524322E0,-4.848600030E-1,-5.337277800E-2,-1.748550236E-1
