"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.781894804E0,4.001049697E-2,-1.309503764E-1,-1.450762246E-2
5.802004648E0,5.421269313E-2,-1.333937645E-1,5.955760833E-3
5.822114439E0,5.436540768E-2,-1.091125906E-1,2.351761982E-2
5.842224231E0,7.834116369E-2,-5.154023692E-2,3.038965166E-2
5.862334075E0,1.134648770E-1,3.474193811E-2,3.573456407E-2
5.882443866E0,1.140757278E-1,1.139993668E-1,3.542914242E-2
5.902553658E0,7.773031294E-2,1.191915721E-1,3.374931216E-2
5.922663502E0,-1.023169141E-2,4.023956135E-2,1.695101149E-2
5.942773294E0,-1.435490996E-1,-2.145601064E-2,1.695101149E-2
5.962883085E0,-2.252499312E-1,-5.825955793E-2,2.748812549E-3
5.982992929E0,-2.389939874E-1,-2.893888950E-2,-7.146912813E-2
6.003102721E0,-2.446443290E-1,5.322006717E-2,-1.698155403E-1
6.023212512E0,-2.728960216E-1,1.123195365E-1,-2.360924631E-1
6.043322356E0,-3.045073450E-1,1.091125906E-1,-2.354816198E-1
6.063432148E0,-3.494046330E-1,8.192989230E-2,-1.759240031E-1
6.083541939E0,-2.773246467E-1,2.108186632E-1,-1.247655526E-1
6.103651731E0,-1.505738497E-1,2.207449228E-1,-1.307213157E-1
6.123761575E0,-4.932591692E-2,1.408766508E-1,-1.209477559E-1
6.143871366E0,1.546970755E-1,2.042520493E-1,-5.803048983E-2
6.163981158E0,4.756973088E-1,3.410818279E-1,6.505523622E-2
6.184091002E0,7.125533223E-1,2.948101461E-1,2.199050188E-1
6.204200794E0,7.073611021E-1,4.451549426E-2,3.674246371E-1
6.224310585E0,5.882459283E-1,-1.631725729E-1,4.706578255E-1
6.244420429E0,5.351021886E-1,-2.279223800E-1,5.019637346E-1
6.264530221E0,5.318952799E-1,-2.983225286E-1,4.981459379E-1
6.284640012E0,4.059080184E-1,-3.992650509E-1,4.611896873E-1
6.304749856E0,2.183778882E-1,-3.025984466E-1,3.831539452E-1
6.324859648E0,2.376195788E-1,2.817532979E-2,3.080197275E-1
6.344969439E0,4.680617154E-1,3.247416615E-1,2.919849753E-1
6.365079283E0,6.363501549E-1,3.189386129E-1,3.420744538E-1
6.385189075E0,5.619794726E-1,7.337802649E-2,3.884988427E-1
6.405298866E0,3.051182032E-1,-1.037676781E-1,3.975088596E-1
6.425408710E0,1.333174109E-1,-4.329380020E-2,3.764346242E-1
6.445518502E0,1.036913246E-1,1.161373332E-1,3.258870244E-1
6.465628294E0,1.429382563E-1,2.540360987E-1,2.609844804E-1
6.485738085E0,8.215895295E-2,2.138728946E-1,1.623326540E-1
6.505847929E0,-6.627693027E-2,9.139802307E-2,9.620844573E-2
6.525957721E0,-2.014268786E-1,-3.122956678E-2,3.344388679E-2
6.546067564E0,-2.903051674E-1,-5.719057471E-2,-9.926267900E-3
6.566177356E0,-3.051182032E-1,2.939702384E-2,-5.512896553E-2
6.586287148E0,-2.764083743E-1,8.101361990E-2,-8.719844371E-2
6.606396991E0,-2.417428046E-1,3.367295489E-2,-8.353336155E-2
6.626506783E0,-2.435753495E-1,-3.168770298E-2,-5.497625470E-2
6.646616575E0,-2.922904193E-1,-1.122431830E-2,-1.343864016E-2
6.666726419E0,-3.069507480E-1,1.440836042E-1,-2.596100792E-3
6.686836210E0,-6.994201243E-2,4.349996150E-1,6.902574003E-2
6.706946002E0,3.162661791E-1,4.537831545E-1,2.916795611E-1
6.727055794E0,3.107685447E-1,-5.268557463E-3,3.460449576E-1
6.747165637E0,-2.272351831E-1,-3.027511835E-1,1.232384369E-1
6.767275429E0,-7.618792653E-1,-1.793600321E-1,-1.936385781E-1
6.787385273E0,-7.867712975E-1,-1.373642832E-1,-3.813214004E-1
6.807495064E0,-3.431434333E-1,-1.199551299E-1,-2.941229641E-1
6.827604856E0,1.550024897E-1,-1.834832430E-1,-1.183516532E-1
6.847714648E0,2.707580328E-1,-3.696389496E-1,-5.100574717E-2
6.867824491E0,6.047387794E-2,-4.272113144E-1,-1.921114624E-1
6.887934283E0,-1.853921413E-1,-1.853157878E-1,-4.472928941E-1
6.908044075E0,-2.095206082E-1,2.117349356E-1,-5.883986354E-1
6.928153919E0,5.344913341E-3,4.324035048E-1,-5.670189857E-1
6.948263710E0,2.264716178E-1,3.116084635E-1,-4.527905285E-1
