"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.167401562E0,3.031329438E-2,-1.291942000E-1,2.939702384E-2
6.187511718E0,1.228566542E-1,-9.483403713E-2,-1.611109637E-2
6.207621822E0,1.653105468E-1,-1.136175916E-1,-4.176668078E-2
6.227731926E0,1.298813969E-1,-1.524063945E-1,4.504998680E-3
6.247842082E0,7.826480269E-2,-2.345653474E-1,6.055023521E-2
6.267952187E0,2.725905925E-2,-2.980934680E-1,7.368344814E-2
6.288062343E0,1.702736691E-2,-2.956500649E-1,5.657972768E-2
6.308172447E0,4.023956135E-2,-2.241809368E-1,5.573981442E-3
6.328282603E0,2.344126441E-2,-1.168245375E-1,-6.772769243E-2
6.348392707E0,-2.680092305E-2,1.078145429E-1,-1.239256412E-1
6.368502812E0,-5.260922015E-2,1.414111406E-1,-1.530935913E-1
6.388612968E0,-5.657972768E-2,1.276670843E-1,-1.489703804E-1
6.408723072E0,-5.489989743E-2,1.137702987E-1,-1.164427623E-1
6.428833228E0,-5.642701685E-2,7.849387079E-2,-7.857023180E-2
6.448943332E0,-4.023956135E-2,2.718270384E-2,-5.520532280E-2
6.469053437E0,-2.878617682E-2,-2.351761982E-2,-5.673243850E-2
6.489163593E0,-4.573718831E-2,-3.848337755E-2,-7.475243509E-2
6.509273697E0,-6.421531737E-2,-1.740914769E-2,-1.040730998E-1
6.529383853E0,-3.764346242E-2,1.939439960E-2,-1.201078445E-1
6.549493957E0,8.170082234E-3,3.268032894E-2,-1.249946207E-1
6.569604114E0,2.221956849E-2,2.596100792E-3,-1.208714023E-1
6.589714218E0,3.107685409E-2,-4.321744293E-2,-1.199551299E-1
6.609824322E0,4.359922186E-2,-6.291726977E-2,-1.204132661E-1
6.629934478E0,5.428905040E-2,-5.268557742E-2,-1.069746241E-1
6.650044582E0,2.909160033E-2,-4.138490185E-2,-1.013242900E-1
6.670154739E0,-8.322793990E-3,-3.008422814E-2,-1.026986986E-1
6.690264843E0,-2.099787444E-2,-2.672456764E-2,-9.949174523E-2
6.710374999E0,-1.603474026E-3,-3.512371797E-3,-8.635853231E-2
6.730485103E0,2.848075330E-2,3.970507067E-3,-6.818582863E-2
6.750595207E0,4.023956135E-2,-2.214321308E-2,-4.543176666E-2
6.770705364E0,6.467345357E-2,-4.230117425E-2,-3.153498843E-2
6.790815468E0,1.123195365E-1,-4.734066129E-2,-3.855973482E-2
6.810925624E0,1.540098637E-1,-8.200624585E-2,-4.390464723E-2
6.831035728E0,1.926459521E-1,-9.315420687E-2,-3.168770298E-2
6.851145885E0,2.344889939E-1,-1.049130186E-1,-3.588727675E-3
6.871255989E0,2.193705291E-1,-1.459924877E-1,3.367295489E-2
6.891366145E0,1.336991936E-1,-1.003316641E-1,7.261446863E-2
6.911476249E0,6.543701142E-2,-5.222744122E-2,9.918632358E-2
6.931586405E0,9.544488043E-3,-4.886778072E-2,1.243837699E-1
6.951696510E0,-4.863871261E-2,-3.665083647E-2,1.285069883E-1
6.971806666E0,-7.276718318E-2,1.832541777E-3,1.109451354E-1
6.991916770E0,-7.750124484E-2,1.847812906E-2,1.071273386E-1
7.012026874E0,-7.872293890E-2,5.207473040E-2,1.214822456E-1
7.032137030E0,-6.986565888E-2,9.712471068E-2,1.329356283E-1
7.052247135E0,-5.825955793E-2,1.014006436E-1,1.521773189E-1
7.072357291E0,-2.374668792E-2,7.727217674E-2,1.590493619E-1
7.092467395E0,1.061347127E-2,3.344388679E-2,1.440836042E-1
7.112577551E0,2.367033157E-3,2.229592577E-2,1.301868260E-1
7.132687655E0,-2.893888950E-2,4.718795046E-2,1.278961450E-1
7.152797812E0,-3.749075159E-2,6.520794332E-2,1.254527569E-1
7.172907916E0,-8.170082234E-3,5.528167635E-2,1.193442866E-1
7.193018072E0,4.222481698E-2,1.298050396E-2,1.150683537E-1
7.213128176E0,8.376242965E-2,-1.084253844E-2,1.101815775E-1
7.233238332E0,7.017108053E-2,7.024743594E-3,9.994988143E-2
7.253348437E0,4.405735806E-2,5.054761097E-2,9.124530852E-2
7.273458593E0,4.405735806E-2,5.864133686E-2,7.902836055E-2
7.293568697E0,3.168770298E-2,3.405473381E-2,6.757497787E-2
7.313678801E0,4.963133950E-3,-4.275931045E-3,4.848600179E-2
7.333788957E0,-9.697199799E-3,-9.162709117E-3,3.901786730E-2
7.353899114E0,8.170082234E-3,9.620844387E-3,2.848075330E-2
7.374009218E0,2.389939874E-2,2.214321308E-2,1.947075687E-2
7.394119374E0,1.076618303E-2,2.412846684E-2,2.557922900E-2
7.414229478E0,-1.962346770E-2,2.382304333E-2,2.695363574E-2
7.434339582E0,-3.550549597E-2,3.405473381E-2,1.977618039E-2
7.454449739E0,-3.458922729E-2,2.275406010E-2,7.711946499E-3
7.474559843E0,-3.917058185E-2,-3.206948051E-3,2.672456671E-3
7.494669999E0,-4.879142344E-2,-1.725643501E-2,5.421269219E-3
7.514780155E0,-6.116108224E-2,-5.955760833E-3,2.290677221E-4
7.534890260E0,-5.642701685E-2,-1.985253533E-3,-9.086352773E-3
7.555000416E0,-2.771719359E-2,-8.399149403E-3,-2.038702741E-2
