"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.449879077E0,-4.886778072E-3,-1.534753758E-2,-1.695101149E-2
2.469988817E0,-1.282779220E-2,-1.641651988E-2,-1.099525020E-2
2.490098609E0,-1.420219894E-2,-2.221956849E-2,-1.053711493E-2
2.510208348E0,-1.206423342E-2,-2.825168660E-3,-3.970507067E-3
2.530318140E0,-1.527118124E-2,1.320957206E-2,1.527118147E-4
2.550427931E0,-2.183778957E-2,2.290677221E-4,7.177455351E-3
2.570537671E0,-3.100049868E-2,-2.435753495E-2,2.275406010E-2
2.590647463E0,-3.100049868E-2,-1.061347127E-2,3.313846514E-2
2.610757202E0,-1.252236869E-2,-5.421269219E-3,2.565558441E-2
2.630866994E0,1.969982497E-2,-6.184828468E-3,1.511846948E-2
2.650976786E0,3.023693897E-2,9.697199799E-3,-5.039489828E-3
2.671086525E0,1.343864016E-2,2.481566928E-2,-1.450762246E-2
2.691196317E0,-5.955760833E-3,4.810422193E-3,-1.007897966E-2
2.711306056E0,-2.473931387E-2,-2.008160390E-2,-9.773556143E-3
2.731415848E0,-2.764083818E-2,-1.840177365E-2,-1.236965694E-2
2.751525640E0,1.221694518E-3,1.259872504E-2,-1.236965694E-2
2.771635379E0,2.489202656E-2,2.237228118E-2,-2.229592577E-2
2.791745171E0,-4.123218823E-3,-1.214058883E-2,-4.031591862E-2
2.811854911E0,-4.657710344E-2,-2.939702384E-2,-4.734066129E-2
2.831964702E0,-4.779879749E-2,-6.490251981E-3,-4.291202128E-2
2.852074494E0,-2.611372061E-2,6.032116711E-3,-3.756710514E-2
2.872184234E0,-1.221694518E-3,5.421269219E-3,-2.672456764E-2
2.892294025E0,8.551862091E-3,-1.565296017E-2,-1.954711229E-2
2.912403817E0,-1.206423342E-2,-3.290939704E-2,-2.596100792E-3
2.932513556E0,-3.008422814E-2,-4.466820508E-2,2.199050039E-2
2.952623348E0,-7.024743594E-3,-4.634803534E-2,2.199050039E-2
2.972733088E0,3.848337755E-2,-3.275668249E-2,2.626643144E-2
2.992842879E0,4.688252881E-2,-3.000787087E-2,1.832541823E-2
3.012952671E0,2.550287358E-2,5.344913807E-4,1.527118147E-4
3.033062411E0,-1.527118124E-2,2.420482226E-2,-1.466033421E-2
3.053172202E0,-5.757235363E-2,2.985516004E-2,-1.145338640E-2
3.073281942E0,-6.566607952E-2,3.000787087E-2,-1.985253533E-3
3.093391734E0,-3.833066672E-2,2.786990628E-2,1.527118147E-4
3.113501525E0,-4.581354442E-4,6.490251981E-3,5.497625098E-3
3.133611265E0,2.687728032E-2,-1.641651988E-2,2.733541466E-2
3.153721056E0,2.962609194E-2,-2.313583903E-2,4.306473210E-2
3.173830796E0,1.511846948E-2,-7.406522986E-3,4.184303805E-2
3.193940588E0,1.160609815E-2,-4.810422193E-3,2.764083818E-2
3.214050379E0,1.863084175E-2,-2.420482226E-2,5.039489828E-3
3.234160119E0,3.115320951E-2,-4.558447748E-2,9.162708884E-4
3.254269911E0,5.497625470E-2,-6.772769243E-2,1.236965694E-2
3.274379650E0,7.238540053E-2,-6.390989572E-2,8.857285604E-3
3.294489442E0,4.275930673E-2,-4.604261369E-2,-4.734066315E-3
3.314599234E0,-1.466033421E-2,-2.367033157E-3,-9.162708884E-4
3.334708973E0,-3.665083647E-2,1.656923257E-2,2.137965523E-3
3.354818765E0,-4.886778072E-3,1.519482583E-2,8.246437646E-3
3.374928504E0,2.840439789E-2,-1.840177365E-2,1.572931744E-2
3.395038296E0,3.252761811E-2,-2.374668792E-2,1.832541823E-2
3.415148088E0,-1.435491070E-2,-7.253811229E-3,1.038440317E-2
3.435257827E0,-9.177979827E-2,-3.092414327E-2,-7.635590737E-4
3.455367619E0,-1.218640283E-1,-4.451549426E-2,-1.527118147E-4
3.475477411E0,-8.261708915E-2,-1.030804776E-2,4.428642802E-3
3.495587150E0,-2.260134928E-2,2.214321401E-3,1.359135192E-2
3.515696942E0,1.527118147E-3,-1.519482583E-2,1.801999472E-2
3.535806681E0,-9.468132630E-3,-1.763821393E-2,1.282779220E-2
3.555916473E0,-3.939964995E-2,-2.389939874E-2,-1.007897966E-2
3.576026265E0,-6.322269142E-2,-4.711159319E-2,-1.985253580E-2
3.596136004E0,-5.085303262E-2,-5.612159148E-2,-3.298575059E-2
3.616245796E0,-2.809897438E-2,-3.993413970E-2,-5.115845799E-2
3.636355588E0,-3.527642787E-2,-2.771719359E-2,-4.260659590E-2
3.656465327E0,-5.207473040E-2,-4.375193641E-2,-2.290677279E-2
3.676575119E0,-1.053711493E-2,-1.015533600E-2,-1.038440317E-2
3.696684859E0,9.254335612E-2,3.107685409E-2,-1.847812906E-2
3.716794650E0,1.534753740E-1,1.290414855E-2,-2.290677279E-2
3.736904442E0,1.101052165E-1,-4.314108938E-2,-2.137965336E-2
3.757014181E0,1.740914769E-2,-5.627430230E-2,-3.649812192E-2
3.777123973E0,-3.985778242E-2,-2.512109280E-2,-3.756710514E-2
3.797233765E0,-2.794626169E-2,4.046862945E-3,-2.473931387E-2
3.817343504E0,1.389677543E-2,-8.399150101E-4,-2.244863659E-2
3.837453296E0,3.649812192E-2,-2.084516361E-2,-1.771457121E-2
3.857563036E0,1.252236869E-2,-4.482091591E-2,-9.009997360E-3
3.877672827E0,-4.077405483E-2,-4.329380020E-2,-3.665083554E-3
3.897782619E0,-1.052184403E-1,-5.749600008E-2,-1.557660475E-2
3.917892359E0,-1.539335102E-1,-7.337802649E-2,-2.687728032E-2
3.938002150E0,-1.505738497E-1,-4.100312293E-2,-3.680354729E-2
3.958111942E0,-9.071081877E-2,4.558447748E-2,-4.275930673E-2
3.978221681E0,-3.512371704E-2,7.169819623E-2,-3.817795217E-2
3.998331473E0,-4.275930673E-2,1.183516532E-2,-2.015795931E-2
4.018441213E0,-7.406523079E-2,-9.544488043E-3,-1.068982668E-2
4.038551004E0,-6.200099736E-2,2.634278871E-2,-2.015795931E-2
4.058660796E0,-4.520269856E-2,5.268557463E-3,-3.206948191E-2
4.078770536E0,-5.619794875E-2,-5.077667907E-2,-1.068982668E-2
4.098880327E0,-7.559234649E-2,-8.895463496E-2,3.054236295E-4
4.118990119E0,-5.604523420E-2,-4.848600179E-2,-1.221694518E-3
4.139099859E0,-2.657185495E-2,1.137703005E-2,1.679830020E-3
4.159209650E0,-1.542389300E-2,5.230379477E-2,5.039489828E-3
4.179319442E0,-2.290677279E-2,5.948125198E-2,8.551862091E-3
4.199429181E0,-3.848337755E-2,4.100312293E-2,7.177455351E-3
4.219538973E0,-4.672981426E-2,4.657710437E-3,1.466033421E-2
