"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.775476681E0,5.329642296E-1,1.993652731E-1,1.105633527E-1
4.795586213E0,4.405735731E-1,9.124530852E-2,6.902574003E-2
4.815695744E0,3.845283389E-1,-1.036149636E-1,4.703523964E-2
4.835805275E0,4.375193417E-1,-3.357369304E-1,4.474456236E-2
4.855914858E0,4.882196784E-1,-3.971270621E-1,4.581354558E-2
4.876024338E0,3.678827584E-1,-6.281800270E-1,-3.665083554E-3
4.896133921E0,2.024958730E-1,-8.012025356E-1,-3.771981969E-2
4.916243452E0,2.003578991E-1,-6.031352878E-1,1.282779220E-2
4.936352983E0,2.812951505E-1,-2.018086612E-1,8.292251825E-2
4.956462515E0,4.598152637E-1,1.688229144E-1,1.716480851E-1
4.976572046E0,6.310052276E-1,3.331408203E-1,2.843494117E-1
4.996681577E0,6.562026739E-1,2.578538954E-1,4.450022280E-1
5.016791108E0,4.760027230E-1,7.673768699E-2,5.609105229E-1
5.036900640E0,1.055238619E-1,-1.794363745E-2,5.896202922E-1
5.057010171E0,-3.067980409E-1,4.787515476E-2,5.328115225E-1
5.077119702E0,-6.226060390E-1,7.093463838E-2,4.124746025E-1
5.097229233E0,-6.587987542E-1,7.475243509E-2,2.870981991E-1
5.117338817E0,-4.488200247E-1,5.932854116E-2,1.669140160E-1
5.137448296E0,-2.489202619E-1,7.795938104E-2,1.156028435E-1
5.157557879E0,-2.162399292E-1,4.756972939E-2,1.197260618E-1
5.177667411E0,-2.622061968E-1,8.628217503E-3,1.165191159E-1
5.197776942E0,-2.510582209E-1,7.246175408E-2,7.345438004E-2
5.217886473E0,-1.698155403E-1,1.448471546E-1,3.665083647E-2
5.237996004E0,-1.217113137E-1,9.429954737E-2,3.512371797E-3
5.258105536E0,-1.148392856E-1,-1.145338640E-3,-2.519745007E-2
5.278215067E0,-1.166718230E-1,-9.827005118E-2,-6.658235192E-2
5.298324598E0,-1.001789495E-1,-1.237729266E-1,-1.030804738E-1
5.318434129E0,-7.498150319E-2,-1.587439328E-1,-1.197260618E-1
5.338543661E0,-2.687728032E-2,-2.273115367E-1,-1.314848661E-1
5.358653192E0,2.183778957E-2,-3.093177676E-1,-1.299577504E-1
5.378762775E0,-6.108472589E-4,-4.307236671E-1,-1.252236813E-1
5.398872306E0,-1.145338640E-1,-5.452575088E-1,-1.134648770E-1
5.418981786E0,-1.895153672E-1,-5.858788490E-1,-1.195733473E-1
5.439091369E0,-1.450762302E-1,-5.037199259E-1,-1.333174109E-1
5.459200900E0,-7.498150319E-2,-3.887279332E-1,-1.710372269E-1
5.479310431E0,-8.674030751E-2,-2.577011883E-1,-1.991362125E-1
5.499419963E0,-2.402156889E-1,-2.438044101E-1,-2.113531530E-1
5.519529494E0,-5.335750580E-1,-4.094967246E-1,-2.202104330E-1
5.539639025E0,-7.656970620E-1,-4.447731674E-1,-2.837385535E-1
5.559748556E0,-8.819107413E-1,-4.295019805E-1,-3.778090179E-1
5.579858088E0,-7.681404352E-1,-2.234937400E-1,-5.525113344E-1
5.599967619E0,-4.802786708E-1,2.282278091E-1,-7.586722970E-1
5.620077150E0,3.603998944E-2,8.764894605E-1,-7.119424939E-1
5.640186681E0,6.287145615E-1,1.295683384E0,-4.508052766E-1
5.660296265E0,8.976400495E-1,1.210470200E0,-2.121167034E-1
5.680405796E0,6.264238358E-1,5.744255185E-1,-7.101099193E-2
5.700515327E0,-7.284353673E-2,-3.048891425E-1,3.206948191E-2
5.720624858E0,-7.168292403E-1,-8.018133640E-1,4.764608666E-2
5.740734390E0,-8.031114340E-1,-7.813500166E-1,-1.472141892E-1
5.760843921E0,-3.361186981E-1,-2.595337331E-1,-4.395045936E-1
5.780953452E0,2.449497581E-1,3.548259139E-1,-5.602996349E-1
5.801062983E0,4.857762754E-1,7.763105035E-1,-3.544441164E-1
5.821172515E0,4.037700295E-1,8.641198277E-1,2.046338283E-2
5.841282046E0,2.667875290E-1,7.170583010E-1,2.751866877E-1
5.861391577E0,8.994726092E-2,5.089121461E-1,2.738122940E-1
5.881501108E0,-1.441599578E-1,3.532987833E-1,1.072036922E-1
5.901610692E0,-3.414636254E-1,2.239518762E-1,-1.360662282E-1
5.921720171E0,-5.413633585E-1,2.518981397E-1,-3.510844707E-1
5.941829754E0,-8.666395545E-1,5.896966457E-1,-4.036173224E-1
5.961939286E0,-1.097997904E0,8.665632010E-1,-3.122956753E-1
5.982048817E0,-1.022405624E0,8.856521845E-1,-1.979145110E-1
6.002158348E0,-6.453601122E-1,6.970530748E-1,-6.352811307E-2
6.022267879E0,-1.910424829E-1,3.160370886E-1,3.848337755E-2
6.042377411E0,1.307213157E-1,-7.734853774E-2,9.972081333E-2
6.062486942E0,2.263189107E-1,-2.208976448E-1,1.033858955E-1
6.082596473E0,1.876828223E-1,-1.265217364E-1,9.407047927E-2
6.102706004E0,1.585148573E-1,2.221956849E-2,1.064401343E-1
6.122815536E0,1.160609797E-1,1.802763045E-1,1.455343664E-1
6.142925067E0,2.458660305E-2,2.937411666E-1,2.160872221E-1
6.163034598E0,-9.193251282E-2,3.114557564E-1,2.565558553E-1
6.183144181E0,-2.327328026E-1,2.748049200E-1,2.820587158E-1
6.203253713E0,-2.057028115E-1,1.694337577E-1,3.303156495E-1
6.223363244E0,-5.192201585E-2,-6.795675959E-3,3.431434333E-1
6.243472775E0,1.378987730E-1,5.047125369E-2,3.640649617E-1
6.263582306E0,1.177408099E-1,1.718007959E-2,3.420744538E-1
6.283691838E0,-5.529694557E-1,-5.841990709E-1,2.863346636E-1
6.303801369E0,-1.068371892E0,-8.059365749E-1,2.673983872E-1
6.323910900E0,-5.370874405E-1,-5.324297547E-1,2.075353563E-1
6.344020431E0,5.059342384E-1,-3.352024406E-2,2.782409191E-1
6.364129963E0,1.096165419E0,2.056264579E-1,4.679090083E-1
6.384239494E0,1.200925708E0,1.859266311E-1,6.339067221E-1
6.404349025E0,1.067608237E0,2.061609412E-3,6.638382673E-1
6.424458556E0,7.516475320E-1,-3.552840352E-1,5.949652195E-1
6.444568140E0,4.172086716E-1,-7.176691890E-1,5.215108395E-1
6.464677671E0,2.935121059E-1,-8.731297851E-1,3.988832533E-1
6.484787202E0,3.943018913E-1,-6.889593601E-1,2.536543310E-1
6.504896733E0,6.186355352E-1,-1.986017078E-1,1.467560530E-1
6.525006265E0,7.470661998E-1,1.318666488E-1,8.857285231E-2
6.545115796E0,6.258130074E-1,8.727480471E-2,1.524063945E-1
6.565225327E0,3.839175105E-1,-1.187334359E-1,2.415900975E-1
6.585334858E0,1.643179059E-1,-2.509818673E-1,2.977880239E-1
6.605444390E0,1.527118124E-2,-2.236464471E-1,2.696890533E-1
6.625553921E0,-1.111742035E-1,-1.272853017E-1,1.832541823E-1
6.645663452E0,-2.483094037E-1,-1.145338640E-3,8.444963396E-2
6.665772983E0,-3.219164908E-1,4.695888236E-2,1.679829881E-2
6.685882515E0,-3.377985358E-1,-1.458397787E-2,-1.649287529E-2
6.705992046E0,-3.364241421E-1,-9.338327497E-2,-5.497625098E-3
6.726101629E0,-3.136700690E-1,-1.601183414E-1,3.191677108E-2
6.746211161E0,-2.641914487E-1,-1.882173121E-1,7.207997888E-2
6.766320692E0,-1.879882365E-1,-2.016559541E-1,7.146912813E-2
6.786430223E0,-7.146912813E-2,-1.694337577E-1,6.077930331E-2
6.806539754E0,2.565558441E-2,-2.163162827E-1,5.405998230E-2
6.826649286E0,7.666133344E-2,-3.171060979E-1,4.352286831E-2
6.846758817E0,1.250709742E-1,-3.413872719E-1,2.290677279E-2
6.866868348E0,1.798945218E-1,-3.375694752E-1,-1.221694518E-3
6.886977879E0,2.115058601E-1,-3.684172630E-1,-2.870982140E-2
6.907087411E0,1.847812980E-1,-4.418716431E-1,-6.123743951E-2
6.927196942E0,2.122694254E-2,-5.719820857E-1,-8.780929446E-2
6.947306473E0,-2.018850148E-1,-4.130091071E-1,-1.055238619E-1
6.967416056E0,-2.936648130E-1,5.627430230E-2,-1.146865711E-1
6.987525588E0,-4.359922409E-1,4.253023863E-2,-9.086353332E-2
7.007635119E0,-6.151232123E-1,-5.083012581E-1,-7.284353673E-2
7.027744650E0,-5.870242119E-1,-9.161945581E-1,-1.420219839E-1
7.047854181E0,-5.404471159E-1,-7.404232621E-1,-4.002576768E-1
7.067963713E0,-5.291464329E-1,1.964637488E-1,-6.262711287E-1
7.088073244E0,-1.233911440E-1,1.142513394E0,-6.329904795E-1
7.108182775E0,5.138752460E-1,1.175804615E0,-4.764608741E-1
7.128292306E0,9.370396733E-1,4.464530051E-1,-1.661504507E-1
7.148401838E0,9.831586480E-1,-5.034145117E-1,1.137702987E-1
7.168511369E0,6.132906675E-1,-1.009196043E0,1.824906170E-1
7.188620900E0,5.344913527E-2,-8.172372580E-1,4.428642616E-2
7.208730483E0,-3.900259733E-1,-1.210241169E-1,-2.971771955E-1
7.228840015E0,-5.381564498E-1,5.910710692E-1,-6.354338527E-1
7.248949546E0,-4.294256270E-1,8.048676252E-1,-7.444701195E-1
7.269059077E0,-1.823379099E-1,5.965687037E-1,-5.694623590E-1
7.289168608E0,1.548497826E-1,2.415137291E-1,-2.476985604E-1
7.309278140E0,4.483618736E-1,-1.152974181E-2,-1.466033421E-2
7.329387671E0,4.837910235E-1,-6.497887522E-2,5.268557742E-2
7.349497202E0,2.773246467E-1,-1.244601328E-2,6.566607859E-3
7.369606733E0,1.206423342E-2,5.215108395E-2,-1.047603041E-1
7.389716265E0,-1.233911440E-1,8.635853231E-2,-2.202104330E-1
7.409825796E0,-1.290414780E-1,9.261971712E-2,-2.939702570E-1
7.429935327E0,-5.390727147E-2,6.788039953E-2,-2.767138183E-1
7.450044858E0,2.733541466E-2,1.026986986E-1,-1.901262105E-1
7.470154390E0,7.040014863E-2,1.543152928E-1,-8.063183725E-2
